id,pred
1723,0.9110648011369877
12736,1.038267478495554
12274,0.7348273385600171
8823,0.8209472615528566
5087,0.8823334675996899
13178,0.7308849829475991
11799,0.8008921636792028
13425,1.0017703850569881
12497,1.0739222880430512
1185,0.9743915890531893
3584,1.0016598132585672
5851,0.9832691873728029
14311,0.9839538174281273
7836,0.9610888683174672
2321,1.0233445694650514
547,0.8229867808240346
9095,0.8716167882653931
4614,1.1275631723219743
12698,0.9751535081747458
2674,1.0215240226103077
6814,1.0961022503907183
4611,0.9076568455173757
4334,1.0445402069298904
9101,1.0372233073282497
6585,0.8951057432180307
12156,0.7668355363600632
1183,0.998681297124935
2428,0.9500726846097735
11600,1.1087593299437006
3162,0.9442079760740228
13798,0.7970619209831848
1783,1.0854861640281468
13683,1.0284570579828396
14347,1.0854638700409247
14472,0.7380033845277745
8589,1.18600598121461
10411,1.0537012976697366
7942,0.8163835506211596
13715,0.8105910864857491
8838,1.0415284963062716
9644,0.8002893183299427
8093,0.7775615760288539
1734,0.8778406692889519
10725,1.0517006110618492
4556,0.8803224500743703
1380,0.9832553139070451
2722,0.9921882619066906
4072,0.8817550934032448
11293,0.7685616177887078
12003,1.1001505222786756
13564,0.8187615011483504
8294,0.9645724576626431
3393,0.6452762345795595
8051,0.9686168419222797
699,1.152836106769259
4557,0.8859603131942623
8091,0.9529265828354815
9704,0.9528634756289442
11650,0.9098637142607554
305,0.8699241932158248
8300,0.9100004426358581
13525,0.8852158490279912
10166,0.943224454924864
11107,0.7847100126094158
9971,1.0804973105123359
7732,1.109342138627554
13466,1.0566868546319002
3406,0.9429377206652894
5338,0.9885640155478258
6835,1.0358807558144147
14359,0.9020139874962072
4837,0.9988230377556627
4741,0.6700084128525494
5651,1.0128955680540517
8779,1.0004810473681078
5055,0.8726037794002313
4744,1.0627807123040465
1804,1.0688659172981567
3992,0.969598137374426
14111,1.0406792056291019
12047,0.9960502670101592
1156,0.8575781228774682
1920,0.7868521915103365
9307,1.1315490879954384
5881,0.9115748757348621
12531,0.9240886503867505
5878,0.8720427948162598
10742,0.886056302893467
7625,0.8720831829899438
30,0.9803084232579874
4879,0.6681496676488301
356,0.9244356823272654
9781,1.0120403339354056
1457,0.9529481080052371
2876,0.7567718924052399
1626,0.7731509035593954
4929,1.0907646886946631
848,0.9600487743662662
2300,1.1354311353921158
11987,0.6590523583138395
3427,0.98973984421574
13492,0.7549804762290189
14170,0.9835206335172582
1960,1.23855563690551
8013,0.6969256278167854
12019,0.891516962051549
7896,0.9108137298293184
7371,0.9931308606476408
6780,1.0145589557636008
9855,0.9657958366742024
11685,0.735899055260497
2290,0.8500068139067463
473,0.8977892059226249
4422,1.086106078660838
10966,0.9885374331926644
705,0.937123457973165
12994,0.909468355806701
2448,0.906501461480952
2662,0.9405390559439251
6143,1.0279836972097809
14075,1.025050858651492
214,1.2413790933289042
4150,0.7351421553862358
6850,0.8249865381525578
14868,0.7470466654712773
3263,1.07368832892133
10879,0.82035567490558
9588,1.1061889896899295
15043,0.855478509541651
11065,0.7655857266102933
11939,1.0024599197659774
8976,0.9969182949894768
6560,1.0582836124262136
6526,1.130510530950031
9402,1.028604518163219
9368,0.815985685186969
40,0.8324587707065727
11862,1.0864086585192312
3421,0.7284014343243557
9105,1.00007233319162
4075,0.8131709271996028
526,1.2069019475777214
9020,1.1277659349705411
8239,1.0822950485657035
11469,0.9052161881985452
12610,0.7966785168536378
8282,1.0052057354243065
11701,0.7981891695623963
10560,0.9525330568995084
6012,0.9537358902215767
9174,1.0118408369571308
4019,0.9880252225616377
67,0.9254145366943375
8520,1.100886314273302
10415,1.0206020200211994
8775,1.0991907741136802
10356,0.6935011667669211
4560,0.9145611973600318
6759,1.0670565656004882
13246,0.9017979997880168
7890,0.9528085623133282
2498,1.0331950447531997
556,1.0638342515096093
9349,0.999277563177994
13987,0.8015023059698938
7007,0.9407151394499423
6736,1.023579439772558
4365,0.9928239249833506
3411,0.9997378580273697
1776,0.892025199475444
12418,1.0254335714751024
14894,1.073272082549586
4286,1.0684066212191206
1412,0.9278496720806669
